keggID	symbol	entrez
hsa00280	ACAT1	38
hsa00280	ACAT2	39
hsa00280	ACSF3	197322
hsa00280	AGXT2	64902
hsa00280	ALDH1B1	219
hsa00280	ALDH2	217
hsa00280	ALDH3A2	224
hsa00280	ALDH6A1	4329
hsa00280	ALDH7A1	501
hsa00280	ALDH9A1	223
hsa00280	AOX1	316
hsa00280	AUH	549
hsa00280	BCAT1	586
hsa00280	BCAT2	587
hsa00280	BCKDHA	593
hsa00280	BCKDHB	594
hsa00280	DBT	1629
hsa00280	DLD	1738
hsa00280	ECHS1	1892
hsa00280	EHHADH	1962
hsa00280	HADH	3033
hsa00280	HADHA	3030
hsa00280	HADHB	3032
hsa00280	HIBADH	11112
hsa00280	HIBCH	26275
hsa00280	HMGCL	3155
hsa00280	HMGCLL1	54511
hsa00280	HMGCS1	3157
hsa00280	HMGCS2	3158
hsa00280	HSD17B10	3028
hsa00280	IL4I1	259307
hsa00280	IVD	3712
hsa00280	MCCC1	56922
hsa00280	MCCC2	64087
hsa00280	MCEE	84693
hsa00280	MMUT	4594
hsa00280	OXCT1	5019
hsa00280	OXCT2	64064
hsa00280	PCCA	5095
hsa00280	PCCB	5096
hsa00290	BCAT1	586
hsa00290	BCAT2	587
hsa00290	SDS	10993
hsa00290	SDSL	113675
hsa00310	AADAT	51166
hsa00310	AASS	10157
hsa00310	ACAT1	38
hsa00310	ACAT2	39
hsa00310	ALDH1B1	219
hsa00310	ALDH2	217
hsa00310	ALDH3A2	224
hsa00310	ALDH7A1	501
hsa00310	ALDH9A1	223
hsa00310	ASH1L	55870
hsa00310	BBOX1	8424
hsa00310	CAMKMT	79823
hsa00310	COLGALT1	79709
hsa00310	COLGALT2	23127
hsa00310	DHTKD1	55526
hsa00310	DLD	1738
hsa00310	DLST	1743
hsa00310	DOT1L	84444
hsa00310	ECHS1	1892
hsa00310	EHHADH	1962
hsa00310	EHMT1	79813
hsa00310	EHMT2	10919
hsa00310	EZH1	2145
hsa00310	EZH2	2146
hsa00310	GCDH	2639
hsa00310	HADH	3033
hsa00310	HADHA	3030
hsa00310	HYKK	123688
hsa00310	KMT2A	4297
hsa00310	KMT2B	9757
hsa00310	KMT2C	58508
hsa00310	KMT2D	8085
hsa00310	KMT2E	55904
hsa00310	KMT5A	387893
hsa00310	KMT5B	51111
hsa00310	KMT5C	84787
hsa00310	MECOM	2122
hsa00310	NSD1	64324
hsa00310	NSD2	7468
hsa00310	NSD3	54904
hsa00310	PHYKPL	85007
hsa00310	PIPOX	51268
hsa00310	PLOD1	5351
hsa00310	PLOD2	5352
hsa00310	PLOD3	8985
hsa00310	PRDM16	63976
hsa00310	PRDM2	7799
hsa00310	PRDM6	93166
hsa00310	PRDM7	11105
hsa00310	PRDM9	56979
hsa00310	SETD1A	9739
hsa00310	SETD1B	23067
hsa00310	SETD2	29072
hsa00310	SETD7	80854
hsa00310	SETDB1	9869
hsa00310	SETDB2	83852
hsa00310	SETMAR	6419
hsa00310	SMYD1	150572
hsa00310	SMYD2	56950
hsa00310	SMYD3	64754
hsa00310	SUV39H1	6839
hsa00310	SUV39H2	79723
hsa00310	TMLHE	55217
hsa00330	AGMAT	79814
hsa00330	ALDH18A1	5832
hsa00330	ALDH1B1	219
hsa00330	ALDH2	217
hsa00330	ALDH3A2	224
hsa00330	ALDH4A1	8659
hsa00330	ALDH7A1	501
hsa00330	ALDH9A1	223
hsa00330	AMD1	262
hsa00330	AOC1	26
hsa00330	ARG1	383
hsa00330	ARG2	384
hsa00330	AZIN2	113451
hsa00330	CARNS1	57571
hsa00330	CKB	1152
hsa00330	CKM	1158
hsa00330	CKMT1A	548596
hsa00330	CKMT1B	1159
hsa00330	CKMT2	1160
hsa00330	CNDP1	84735
hsa00330	CNDP2	55748
hsa00330	DAO	1610
hsa00330	GAMT	2593
hsa00330	GATM	2628
hsa00330	GOT1	2805
hsa00330	GOT1L1	137362
hsa00330	GOT2	2806
hsa00330	HOGA1	112817
hsa00330	L3HYPDH	112849
hsa00330	LAP3	51056
hsa00330	MAOA	4128
hsa00330	MAOB	4129
hsa00330	NOS1	4842
hsa00330	NOS2	4843
hsa00330	NOS3	4846
hsa00330	OAT	4942
hsa00330	ODC1	4953
hsa00330	P4HA1	5033
hsa00330	P4HA2	8974
hsa00330	P4HA3	283208
hsa00330	PRODH2	58510
hsa00330	PRODH	5625
hsa00330	PYCR1	5831
hsa00330	PYCR2	29920
hsa00330	PYCR3	65263
hsa00330	SAT1	6303
hsa00330	SAT2	112483
hsa00330	SMOX	54498
hsa00330	SMS	6611
hsa00330	SRM	6723
hsa00340	ALDH1B1	219
hsa00340	ALDH2	217
hsa00340	ALDH3A1	218
hsa00340	ALDH3A2	224
hsa00340	ALDH3B1	221
hsa00340	ALDH3B2	222
hsa00340	ALDH7A1	501
hsa00340	ALDH9A1	223
hsa00340	AMDHD1	144193
hsa00340	AOC1	26
hsa00340	ASPA	443
hsa00340	CARNMT1	138199
hsa00340	CARNS1	57571
hsa00340	CNDP1	84735
hsa00340	CNDP2	55748
hsa00340	FTCD	10841
hsa00340	HAL	3034
hsa00340	HDC	3067
hsa00340	HNMT	3176
hsa00340	MAOA	4128
hsa00340	MAOB	4129
hsa00340	UROC1	131669
hsa00350	ADH1A	124
hsa00350	ADH1B	125
hsa00350	ADH1C	126
hsa00350	ADH4	127
hsa00350	ADH5	128
hsa00350	ADH6	130
hsa00350	ADH7	131
hsa00350	ALDH3A1	218
hsa00350	ALDH3B1	221
hsa00350	ALDH3B2	222
hsa00350	AOC2	314
hsa00350	AOC3	8639
hsa00350	AOX1	316
hsa00350	COMT	1312
hsa00350	DBH	1621
hsa00350	DCT	1638
hsa00350	DDC	1644
hsa00350	FAH	2184
hsa00350	FAHD1	81889
hsa00350	GOT1	2805
hsa00350	GOT1L1	137362
hsa00350	GOT2	2806
hsa00350	GSTZ1	2954
hsa00350	HGD	3081
hsa00350	HPD	3242
hsa00350	IL4I1	259307
hsa00350	LRTOMT	220074
hsa00350	MAOA	4128
hsa00350	MAOB	4129
hsa00350	MIF	4282
hsa00350	PNMT	5409
hsa00350	TAT	6898
hsa00350	TH	7054
hsa00350	TPO	7173
hsa00350	TYR	7299
hsa00350	TYRP1	7306
hsa00360	ALDH3A1	218
hsa00360	ALDH3B1	221
hsa00360	ALDH3B2	222
hsa00360	AOC2	314
hsa00360	AOC3	8639
hsa00360	DDC	1644
hsa00360	GOT1	2805
hsa00360	GOT1L1	137362
hsa00360	GOT2	2806
hsa00360	HPD	3242
hsa00360	IL4I1	259307
hsa00360	MAOA	4128
hsa00360	MAOB	4129
hsa00360	MIF	4282
hsa00360	PAH	5053
hsa00360	TAT	6898
hsa00380	AADAT	51166
hsa00380	AANAT	15
hsa00380	ACAT1	38
hsa00380	ACAT2	39
hsa00380	ACMSD	130013
hsa00380	AFMID	125061
hsa00380	ALDH1B1	219
hsa00380	ALDH2	217
hsa00380	ALDH3A2	224
hsa00380	ALDH7A1	501
hsa00380	ALDH8A1	64577
hsa00380	ALDH9A1	223
hsa00380	AOC1	26
hsa00380	AOX1	316
hsa00380	ASMT	438
hsa00380	CAT	847
hsa00380	CYP1A1	1543
hsa00380	CYP1A2	1544
hsa00380	CYP1B1	1545
hsa00380	DDC	1644
hsa00380	DHTKD1	55526
hsa00380	DLD	1738
hsa00380	DLST	1743
hsa00380	ECHS1	1892
hsa00380	EHHADH	1962
hsa00380	GCDH	2639
hsa00380	HAAO	23498
hsa00380	HADH	3033
hsa00380	HADHA	3030
hsa00380	IDO1	3620
hsa00380	IDO2	169355
hsa00380	IL4I1	259307
hsa00380	INMT	11185
hsa00380	KMO	8564
hsa00380	KYAT1	883
hsa00380	KYAT3	56267
hsa00380	KYNU	8942
hsa00380	MAOA	4128
hsa00380	MAOB	4129
hsa00380	TDO2	6999
hsa00380	TPH1	7166
hsa00380	TPH2	121278
hsa00400	GOT1	2805
hsa00400	GOT1L1	137362
hsa00400	GOT2	2806
hsa00400	IL4I1	259307
hsa00400	PAH	5053
hsa00400	TAT	6898
hsa00410	ABAT	18
hsa00410	ACADS	35
hsa00410	ACOX1	51
hsa00410	ACOX3	8310
hsa00410	ALDH1B1	219
hsa00410	ALDH2	217
hsa00410	ALDH3A1	218
hsa00410	ALDH3A2	224
hsa00410	ALDH3B1	221
hsa00410	ALDH3B2	222
hsa00410	ALDH6A1	4329
hsa00410	ALDH7A1	501
hsa00410	ALDH9A1	223
hsa00410	AOC2	314
hsa00410	AOC3	8639
hsa00410	CARNS1	57571
hsa00410	CNDP1	84735
hsa00410	CNDP2	55748
hsa00410	CSAD	51380
hsa00410	DPYD	1806
hsa00410	DPYS	1807
hsa00410	ECHS1	1892
hsa00410	EHHADH	1962
hsa00410	GAD1	2571
hsa00410	GAD2	2572
hsa00410	GADL1	339896
hsa00410	HADHA	3030
hsa00410	HIBCH	26275
hsa00410	MLYCD	23417
hsa00410	SMOX	54498
hsa00410	UPB1	51733
hsa00430	ADO	84890
hsa00430	BAAT	570
hsa00430	CDO1	1036
hsa00430	CSAD	51380
hsa00430	FMO1	2326
hsa00430	FMO2	2327
hsa00430	FMO3	2328
hsa00430	FMO4	2329
hsa00430	FMO5	2330
hsa00430	GAD1	2571
hsa00430	GAD2	2572
hsa00430	GADL1	339896
hsa00430	GGT1	2678
hsa00430	GGT5	2687
hsa00430	GGT6	124975
hsa00430	GGT7	2686
hsa00440	CEPT1	10390
hsa00440	CHPT1	56994
hsa00440	PCYT1A	5130
hsa00440	PCYT1B	9468
hsa00440	PCYT2	5833
hsa00440	SELENOI	85465
hsa00450	CTH	1491
hsa00450	INMT	11185
hsa00450	KYAT1	883
hsa00450	KYAT3	56267
hsa00450	MARS1	4141
hsa00450	MARS2	92935
hsa00450	MTR	4548
hsa00450	PAPSS1	9061
hsa00450	PAPSS2	9060
hsa00450	PSTK	118672
hsa00450	SCLY	51540
hsa00450	SEPHS1	22929
hsa00450	SEPHS2	22928
hsa00450	SEPSECS	51091
hsa00450	TXNRD1	7296
hsa00450	TXNRD2	10587
hsa00450	TXNRD3	114112
hsa00470	DAO	1610
hsa00470	DDO	8528
hsa00470	DGLUCY	80017
hsa00470	GLS2	27165
hsa00470	GLS	2744
hsa00470	SRR	63826
hsa00480	ANPEP	290
hsa00480	CHAC1	79094
hsa00480	CHAC2	494143
hsa00480	G6PD	2539
hsa00480	GCLC	2729
hsa00480	GCLM	2730
hsa00480	GGCT	79017
hsa00480	GGT1	2678
hsa00480	GGT5	2687
hsa00480	GGT6	124975
hsa00480	GGT7	2686
hsa00480	GPX1	2876
hsa00480	GPX2	2877
hsa00480	GPX3	2878
hsa00480	GPX4	2879
hsa00480	GPX5	2880
hsa00480	GPX6	257202
hsa00480	GPX7	2882
hsa00480	GPX8	493869
hsa00480	GSR	2936
hsa00480	GSS	2937
hsa00480	GSTA1	2938
hsa00480	GSTA2	2939
hsa00480	GSTA3	2940
hsa00480	GSTA4	2941
hsa00480	GSTA5	221357
hsa00480	GSTK1	373156
hsa00480	GSTM1	2944
hsa00480	GSTM2	2946
hsa00480	GSTM3	2947
hsa00480	GSTM4	2948
hsa00480	GSTM5	2949
hsa00480	GSTO1	9446
hsa00480	GSTO2	119391
hsa00480	GSTP1	2950
hsa00480	GSTT1	2952
hsa00480	GSTT2	2953
hsa00480	GSTT2B	653689
hsa00480	GSTT4	25774
hsa00480	HPGDS	27306
hsa00480	IDH1	3417
hsa00480	IDH2	3418
hsa00480	LANCL1	10314
hsa00480	LAP3	51056
hsa00480	MGST1	4257
hsa00480	MGST2	4258
hsa00480	MGST3	4259
hsa00480	NAT8	9027
hsa00480	ODC1	4953
hsa00480	OPLAH	26873
hsa00480	PGD	5226
hsa00480	PRDX6	9588
hsa00480	RRM1	6240
hsa00480	RRM2	6241
hsa00480	RRM2B	50484
hsa00480	SMS	6611
hsa00480	SRM	6723
hsa00480	TXNDC12	51060
hsa00500	AGL	178
hsa00500	AMY1A	276
hsa00500	AMY1B	277
hsa00500	AMY1C	278
hsa00500	AMY2A	279
hsa00500	AMY2B	280
hsa00500	ENPP1	5167
hsa00500	ENPP3	5169
hsa00500	G6PC1	2538
hsa00500	G6PC2	57818
hsa00500	G6PC3	92579
hsa00500	GAA	2548
hsa00500	GANC	2595
hsa00500	GBA3	57733
hsa00500	GBE1	2632
hsa00500	GCK	2645
hsa00500	GPI	2821
hsa00500	GYG1	2992
hsa00500	GYG2	8908
hsa00500	GYS1	2997
hsa00500	GYS2	2998
hsa00500	HK1	3098
hsa00500	HK2	3099
hsa00500	HK3	3101
hsa00500	HKDC1	80201
hsa00500	LOC124905666	124905666
hsa00500	LOC124905668	124905668
hsa00500	LOC128966568	128966568
hsa00500	LOC128966570	128966570
hsa00500	MGAM2	93432
hsa00500	MGAM	8972
hsa00500	PGM1	5236
hsa00500	PGM2	55276
hsa00500	PGM2L1	283209
hsa00500	PYGB	5834
hsa00500	PYGL	5836
hsa00500	PYGM	5837
hsa00500	SI	6476
hsa00500	TREH	11181
hsa00500	UGP2	7360
hsa00510	ALG10	84920
hsa00510	ALG10B	144245
hsa00510	ALG11	440138
hsa00510	ALG12	79087
hsa00510	ALG13	79868
hsa00510	ALG14	199857
hsa00510	ALG1	56052
hsa00510	ALG2	85365
hsa00510	ALG3	10195
hsa00510	ALG5	29880
hsa00510	ALG6	29929
hsa00510	ALG8	79053
hsa00510	ALG9	79796
hsa00510	B4GALT1	2683
hsa00510	B4GALT2	8704
hsa00510	B4GALT3	8703
hsa00510	DAD1	1603
hsa00510	DDOST	1650
hsa00510	DOLK	22845
hsa00510	DOLPP1	57171
hsa00510	DPAGT1	1798
hsa00510	DPM1	8813
hsa00510	DPM2	8818
hsa00510	DPM3	54344
hsa00510	FUT8	2530
hsa00510	GANAB	23193
hsa00510	MAGT1	84061
hsa00510	MAN1A1	4121
hsa00510	MAN1A2	10905
hsa00510	MAN1B1	11253
hsa00510	MAN1C1	57134
hsa00510	MAN2A1	4124
hsa00510	MAN2A2	4122
hsa00510	MGAT1	4245
hsa00510	MGAT2	4247
hsa00510	MGAT3	4248
hsa00510	MGAT4A	11320
hsa00510	MGAT4B	11282
hsa00510	MGAT4C	25834
hsa00510	MGAT4D	152586
hsa00510	MGAT5	4249
hsa00510	MGAT5B	146664
hsa00510	MOGS	7841
hsa00510	OSTC	58505
hsa00510	RPN1	6184
hsa00510	RPN2	6185
hsa00510	SRD5A3	79644
hsa00510	ST6GAL1	6480
hsa00510	ST6GAL2	84620
hsa00510	STT3A	3703
hsa00510	STT3B	201595
hsa00510	TMEM258	746
hsa00510	TUSC3	7991
hsa00511	AGA	175
hsa00511	ENGASE	64772
hsa00511	FUCA1	2517
hsa00511	FUCA2	2519
hsa00511	GBA1	2629
hsa00511	GBA2	57704
hsa00511	GLB1	2720
hsa00511	HEXA	3073
hsa00511	HEXB	3074
hsa00511	HEXD	284004
hsa00511	MAN2B1	4125
hsa00511	MAN2B2	23324
hsa00511	MAN2C1	4123
hsa00511	MANBA	4126
hsa00511	NEU1	4758
hsa00511	NEU2	4759
hsa00511	NEU3	10825
hsa00511	NEU4	129807
hsa00512	B3GNT3	10331
hsa00512	B3GNT6	192134
hsa00512	B4GALT5	9334
hsa00512	C1GALT1	56913
hsa00512	C1GALT1C1	29071
hsa00512	C1GALT1C1L	728819
hsa00512	GALNT10	55568
hsa00512	GALNT11	63917
hsa00512	GALNT1	2589
hsa00512	GALNT12	79695
hsa00512	GALNT13	114805
hsa00512	GALNT14	79623
hsa00512	GALNT15	117248
hsa00512	GALNT16	57452
hsa00512	GALNT17	64409
hsa00512	GALNT18	374378
hsa00512	GALNT2	2590
hsa00512	GALNT3	2591
hsa00512	GALNT4	8693
hsa00512	GALNT5	11227
hsa00512	GALNT6	11226
hsa00512	GALNT7	51809
hsa00512	GALNT8	26290
hsa00512	GALNT9	50614
hsa00512	GALNTL5	168391
hsa00512	GALNTL6	442117
hsa00512	GCNT1	2650
hsa00512	GCNT3	9245
hsa00512	GCNT4	51301
hsa00512	POC1B-GALNT4	100528030
hsa00512	ST3GAL1	6482
hsa00512	ST3GAL2	6483
hsa00512	ST6GALNAC1	55808
hsa00512	ST6GALNAC2	10610
hsa00512	ST6GALNAC3	256435
hsa00512	ST6GALNAC4	27090
hsa00513	ALG11	440138
hsa00513	ALG12	79087
hsa00513	ALG13	79868
hsa00513	ALG14	199857
hsa00513	ALG1	56052
hsa00513	ALG2	85365
hsa00513	ALG3	10195
hsa00513	ALG9	79796
hsa00513	B4GALNT3	283358
hsa00513	B4GALNT4	338707
hsa00513	B4GALT1	2683
hsa00513	B4GALT2	8704
hsa00513	B4GALT3	8703
hsa00513	CHST8	64377
hsa00513	CHST9	83539
hsa00513	DAD1	1603
hsa00513	DDOST	1650
hsa00513	FUT8	2530
hsa00513	HEXA	3073
hsa00513	HEXB	3074
hsa00513	HEXD	284004
hsa00513	MAGT1	84061
hsa00513	MAN1A1	4121
hsa00513	MAN1A2	10905
hsa00513	MAN1B1	11253
hsa00513	MAN1C1	57134
hsa00513	MAN2A1	4124
hsa00513	MAN2A2	4122
hsa00513	MGAT1	4245
hsa00513	MGAT2	4247
hsa00513	MGAT4A	11320
hsa00513	MGAT4B	11282
hsa00513	MGAT4C	25834
hsa00513	MGAT4D	152586
hsa00513	OSTC	58505
hsa00513	RPN1	6184
hsa00513	RPN2	6185
hsa00513	ST3GAL3	6487
hsa00513	STT3A	3703
hsa00513	STT3B	201595
hsa00513	TMEM258	746
hsa00513	TUSC3	7991
hsa00514	B3GLCT	145173
hsa00514	B4GALT1	2683
hsa00514	B4GALT2	8704
hsa00514	B4GALT3	8703
hsa00514	C1GALT1	56913
hsa00514	C1GALT1C1	29071
hsa00514	C1GALT1C1L	728819
hsa00514	COLGALT1	79709
hsa00514	COLGALT2	23127
hsa00514	EOGT	285203
hsa00514	GALNT10	55568
hsa00514	GALNT11	63917
hsa00514	GALNT1	2589
hsa00514	GALNT12	79695
hsa00514	GALNT13	114805
hsa00514	GALNT14	79623
hsa00514	GALNT15	117248
hsa00514	GALNT16	57452
hsa00514	GALNT17	64409
hsa00514	GALNT18	374378
hsa00514	GALNT2	2590
hsa00514	GALNT3	2591
hsa00514	GALNT4	8693
hsa00514	GALNT5	11227
hsa00514	GALNT6	11226
hsa00514	GALNT7	51809
hsa00514	GALNT8	26290
hsa00514	GALNT9	50614
hsa00514	GALNTL5	168391
hsa00514	GALNTL6	442117
hsa00514	GXYLT1	283464
hsa00514	GXYLT2	727936
hsa00514	LFNG	3955
hsa00514	MFNG	4242
hsa00514	OGT	8473
hsa00514	PLOD3	8985
hsa00514	POC1B-GALNT4	100528030
hsa00514	POFUT1	23509
hsa00514	POFUT2	23275
hsa00514	POGLUT1	56983
hsa00514	POMT1	10585
hsa00514	POMT2	29954
hsa00514	RFNG	5986
hsa00514	ST3GAL3	6487
hsa00514	ST6GAL1	6480
hsa00514	ST6GAL2	84620
hsa00514	XXYLT1	152002
hsa00515	B3GALNT2	148789
hsa00515	B3GAT1	27087
hsa00515	B3GAT2	135152
hsa00515	B4GALT1	2683
hsa00515	B4GALT2	8704
hsa00515	B4GALT3	8703
hsa00515	B4GAT1	11041
hsa00515	CHST10	9486
hsa00515	CRPPA	729920
hsa00515	FKRP	79147
hsa00515	FKTN	2218
hsa00515	FUT4	2526
hsa00515	FUT9	10690
hsa00515	LARGE1	9215
hsa00515	LARGE2	120071
hsa00515	MGAT5B	146664
hsa00515	POMGNT1	55624
hsa00515	POMGNT2	84892
hsa00515	POMK	84197
hsa00515	POMT1	10585
hsa00515	POMT2	29954
hsa00515	RXYLT1	10329
hsa00515	ST3GAL3	6487
hsa00520	AMDHD2	51005
hsa00520	CHIA	27159
hsa00520	CHIT1	1118
hsa00520	CMAS	55907
hsa00520	CYB5R1	51706
hsa00520	CYB5R2	51700
hsa00520	CYB5R3	1727
hsa00520	CYB5R4	51167
hsa00520	CYB5RL	606495
hsa00520	FCSK	197258
hsa00520	FPGT	8790
hsa00520	GALE	2582
hsa00520	GALK1	2584
hsa00520	GALK2	2585
hsa00520	GALT	2592
hsa00520	GCK	2645
hsa00520	GFPT1	2673
hsa00520	GFPT2	9945
hsa00520	GFUS	7264
hsa00520	GMDS	2762
hsa00520	GMPPA	29926
hsa00520	GMPPB	29925
hsa00520	GNE	10020
hsa00520	GNPDA1	10007
hsa00520	GNPDA2	132789
hsa00520	GNPNAT1	64841
hsa00520	GPI	2821
hsa00520	HEXA	3073
hsa00520	HEXB	3074
hsa00520	HK1	3098
hsa00520	HK2	3099
hsa00520	HK3	3101
hsa00520	HKDC1	80201
hsa00520	MPI	4351
hsa00520	NAGK	55577
hsa00520	NANP	140838
hsa00520	NANS	54187
hsa00520	NPL	80896
hsa00520	PGM1	5236
hsa00520	PGM2	55276
hsa00520	PGM3	5238
hsa00520	PMM1	5372
hsa00520	PMM2	5373
hsa00520	RENBP	5973
hsa00520	RIPPLY2-CYB5R4	123956252
hsa00520	UAP1	6675
hsa00520	UAP1L1	91373
hsa00520	UGDH	7358
hsa00520	UGP2	7360
hsa00520	UXS1	80146
hsa00524	GCK	2645
hsa00524	HK1	3098
hsa00524	HK2	3099
hsa00524	HK3	3101
hsa00524	HKDC1	80201
hsa00531	ARSB	411
hsa00531	GALNS	2588
hsa00531	GLB1	2720
hsa00531	GNS	2799
hsa00531	GUSB	2990
hsa00531	HEXA	3073
hsa00531	HEXB	3074
hsa00531	HGSNAT	138050
hsa00531	HPSE	10855
hsa00531	HPSE2	60495
hsa00531	HYAL1	3373
hsa00531	HYAL2	8692
hsa00531	HYAL3	8372
hsa00531	HYAL4	23553
hsa00531	IDS	3423
hsa00531	IDUA	3425
hsa00531	NAGLU	4669
hsa00531	SGSH	6448
hsa00531	SPAM1	6677
hsa00532	B3GALT6	126792
hsa00532	B3GAT3	26229
hsa00532	B4GALT7	11285
hsa00532	CHPF2	54480
hsa00532	CHPF	79586
hsa00532	CHST11	50515
hsa00532	CHST12	55501
hsa00532	CHST13	166012
hsa00532	CHST14	113189
hsa00532	CHST15	51363
hsa00532	CHST3	9469
hsa00532	CHST7	56548
hsa00532	CHSY1	22856
hsa00532	CHSY3	337876
hsa00532	CSGALNACT1	55790
hsa00532	CSGALNACT2	55454
hsa00532	DSE	29940
hsa00532	DSEL	92126
hsa00532	UST	10090
hsa00532	XYLT1	64131
hsa00532	XYLT2	64132
hsa00533	B3GNT2	10678
hsa00533	B3GNT7	93010
hsa00533	B4GALT1	2683
hsa00533	B4GALT2	8704
hsa00533	B4GALT3	8703
hsa00533	B4GALT4	8702
hsa00533	CHST1	8534
hsa00533	CHST2	9435
hsa00533	CHST4	10164
hsa00533	CHST6	4166
hsa00533	FUT8	2530
hsa00533	ST3GAL1	6482
hsa00533	ST3GAL2	6483
hsa00533	ST3GAL3	6487
hsa00534	B3GALT6	126792
hsa00534	B3GAT3	26229
hsa00534	B4GALT7	11285
hsa00534	EXT1	2131
hsa00534	EXT2	2132
hsa00534	EXTL1	2134
hsa00534	EXTL2	2135
hsa00534	EXTL3	2137
hsa00534	GLCE	26035
hsa00534	HS2ST1	9653
hsa00534	HS3ST1	9957
hsa00534	HS3ST2	9956
hsa00534	HS3ST3A1	9955
hsa00534	HS3ST3B1	9953
hsa00534	HS3ST5	222537
hsa00534	HS6ST1	9394
hsa00534	HS6ST2	90161
hsa00534	HS6ST3	266722
hsa00534	NDST1	3340
hsa00534	NDST2	8509
hsa00534	NDST3	9348
hsa00534	NDST4	64579
hsa00534	XYLT1	64131
hsa00534	XYLT2	64132
hsa00561	ABHD16A	7920
hsa00561	AGK	55750
hsa00561	AGPAT1	10554
hsa00561	AGPAT2	10555
hsa00561	AGPAT3	56894
hsa00561	AGPAT4	56895
hsa00561	AGPAT5	55326
hsa00561	AKR1A1	10327
hsa00561	AKR1B10	57016
hsa00561	AKR1B1	231
hsa00561	AKR1B15	441282
hsa00561	ALDH1B1	219
hsa00561	ALDH2	217
hsa00561	ALDH3A2	224
hsa00561	ALDH7A1	501
hsa00561	ALDH9A1	223
hsa00561	CEL	1056
hsa00561	DGAT1	8694
hsa00561	DGAT2	84649
hsa00561	DGKA	1606
hsa00561	DGKB	1607
hsa00561	DGKD	8527
hsa00561	DGKE	8526
hsa00561	DGKG	1608
hsa00561	DGKH	160851
hsa00561	DGKI	9162
hsa00561	DGKK	139189
hsa00561	DGKQ	1609
hsa00561	DGKZ	8525
hsa00561	GK2	2712
hsa00561	GK	2710
hsa00561	GK3	2713
hsa00561	GLA	2717
hsa00561	GLYCTK	132158
hsa00561	GPAM	57678
hsa00561	GPAT2	150763
hsa00561	GPAT3	84803
hsa00561	GPAT4	137964
hsa00561	LCLAT1	253558
hsa00561	LIPC	3990
hsa00561	LIPF	8513
hsa00561	LIPG	9388
hsa00561	LOC128966744	128966744
hsa00561	LPIN1	23175
hsa00561	LPIN2	9663
hsa00561	LPIN3	64900
hsa00561	LPL	4023
hsa00561	MBOAT1	154141
hsa00561	MBOAT2	129642
hsa00561	MGLL	11343
hsa00561	MOGAT1	116255
hsa00561	MOGAT2	80168
hsa00561	MOGAT3	346606
hsa00561	PLPP1	8611
hsa00561	PLPP2	8612
hsa00561	PLPP3	8613
hsa00561	PLPP4	196051
hsa00561	PLPP5	84513
hsa00561	PNLIP	5406
hsa00561	PNLIPRP1	5407
hsa00561	PNLIPRP2	5408
hsa00561	PNLIPRP3	119548
hsa00561	PNPLA2	57104
hsa00561	PNPLA3	80339
hsa00561	TKFC	26007
hsa00562	ALDH6A1	4329
hsa00562	CDIPT	10423
hsa00562	FIG4	9896
hsa00562	IMPA1	3612
hsa00562	IMPA2	3613
hsa00562	INPP1	3628
hsa00562	INPP4A	3631
hsa00562	INPP4B	8821
hsa00562	INPP5A	3632
hsa00562	INPP5B	3633
hsa00562	INPP5D	3635
hsa00562	INPP5E	56623
hsa00562	INPP5F	22876
hsa00562	INPP5J	27124
hsa00562	INPP5K	51763
hsa00562	INPPL1	3636
hsa00562	IPMK	253430
hsa00562	IPPK	64768
hsa00562	ISYNA1	51477
hsa00562	ITPK1	3705
hsa00562	ITPKA	3706
hsa00562	ITPKB	3707
hsa00562	ITPKC	80271
hsa00562	MINPP1	9562
hsa00562	MIOX	55586
hsa00562	MTM1	4534
hsa00562	MTMR14	64419
hsa00562	MTMR1	8776
hsa00562	MTMR2	8898
hsa00562	MTMR3	8897
hsa00562	MTMR4	9110
hsa00562	MTMR6	9107
hsa00562	MTMR7	9108
hsa00562	MTMR8	55613
hsa00562	OCRL	4952
hsa00562	PI4K2A	55361
hsa00562	PI4K2B	55300
hsa00562	PI4KA	5297
hsa00562	PI4KB	5298
hsa00562	PIK3C2A	5286
hsa00562	PIK3C2B	5287
hsa00562	PIK3C2G	5288
hsa00562	PIK3C3	5289
hsa00562	PIK3CA	5290
hsa00562	PIK3CB	5291
hsa00562	PIK3CD	5293
hsa00562	PIK3CG	5294
hsa00562	PIKFYVE	200576
hsa00562	PIP4K2A	5305
hsa00562	PIP4K2B	8396
hsa00562	PIP4K2C	79837
hsa00562	PIP5K1A	8394
hsa00562	PIP5K1B	8395
hsa00562	PIP5K1C	23396
hsa00562	PIP5KL1	138429
hsa00562	PLCB1	23236
hsa00562	PLCB2	5330
hsa00562	PLCB3	5331
hsa00562	PLCB4	5332
hsa00562	PLCD1	5333
hsa00562	PLCD3	113026
hsa00562	PLCD4	84812
hsa00562	PLCE1	51196
hsa00562	PLCG1	5335
hsa00562	PLCG2	5336
hsa00562	PLCH1	23007
hsa00562	PLCH2	9651
hsa00562	PLCZ1	89869
hsa00562	PTEN	5728
hsa00562	SACM1L	22908
hsa00562	SYNJ1	8867
hsa00562	SYNJ2	8871
hsa00562	TPI1	7167
hsa00563	DPM2	8818
hsa00563	GPAA1	8733
hsa00563	GPLD1	2822
